user_uuid,course_uuid,legajo,course_name,periodo,particion,fecha_mesa_epoch,nombre_examen,nota_parcial,nota_final_materia
147b4dd5-9e47-4ca4-aa97-51f0fafd128d,9acbd995-79b3-4d37-97c3-e76566b9eb9b,720901YMA,Seamless user-facing project,1-2022,21,2022-04-01,PRIMER PARCIAL(20),7.0,6.0
147b4dd5-9e47-4ca4-aa97-51f0fafd128d,9acbd995-79b3-4d37-97c3-e76566b9eb9b,720901YMA,Seamless user-facing project,1-2022,42,2022-05-05,SEGUNDO PARCIAL(20),5.0,6.0
147b4dd5-9e47-4ca4-aa97-51f0fafd128d,9acbd995-79b3-4d37-97c3-e76566b9eb9b,720901YMA,Seamless user-facing project,1-2022,42,2022-05-05,SEGUNDO PARCIAL(20),5.0,6.0
290f7ae9-eb92-42b1-bb33-d0e2d6171558,8e17e236-6271-41cd-a107-251dcc256e1c,920227ULH,Progressive executive flexibility,1-2022,27,2022-06-03,PRIMER PARCIAL(20),9.0,9.0
290f7ae9-eb92-42b1-bb33-d0e2d6171558,8e17e236-6271-41cd-a107-251dcc256e1c,920227ULH,Progressive executive flexibility,1-2022,27,2022-06-03,PRIMER PARCIAL(20),9.0,9.0
290f7ae9-eb92-42b1-bb33-d0e2d6171558,8e17e236-6271-41cd-a107-251dcc256e1c,920227ULH,Progressive executive flexibility,1-2022,45,2022-06-30,SEGUNDO PARCIAL(20),9.0,9.0
ff6b6af0-b7d7-42f4-821d-afd5ee6ef9a5,2b274b15-83bb-4629-941e-fdc573af4e0b,446345EBO,Intuitive non-volatile ability,1-2022,18,2022-04-11,PRIMER PARCIAL(20),9.0,9.0
ff6b6af0-b7d7-42f4-821d-afd5ee6ef9a5,2b274b15-83bb-4629-941e-fdc573af4e0b,446345EBO,Intuitive non-volatile ability,1-2022,48,2022-05-19,RECUPERATORIO SEGUNDO PARCIAL(20),8.0,9.0
2b2ca948-60d6-4feb-8586-c5777553eea6,01ef15c9-2c82-455d-b5a7-94195b5f3f34,086660OIF,Enhanced bandwidth-monitored core,1-2022,16,2022-04-08,PRIMER PARCIAL(20),4.0,6.0
2b2ca948-60d6-4feb-8586-c5777553eea6,01ef15c9-2c82-455d-b5a7-94195b5f3f34,086660OIF,Enhanced bandwidth-monitored core,1-2022,43,2022-05-13,SEGUNDO PARCIAL(20),4.0,6.0
2b2ca948-60d6-4feb-8586-c5777553eea6,01ef15c9-2c82-455d-b5a7-94195b5f3f34,086660OIF,Enhanced bandwidth-monitored core,1-2022,48,2022-05-20,INTEGRADOR(30),6.0,6.0
c2c46cae-eddb-4939-9c46-259bf2662cfa,29369d9b-c221-47f7-81b0-057dabffea22,550449QXB,Re-contextualized user-facing hardware,1-2022,28,2022-04-13,PRIMER PARCIAL(20),7.0,6.0
c2c46cae-eddb-4939-9c46-259bf2662cfa,29369d9b-c221-47f7-81b0-057dabffea22,550449QXB,Re-contextualized user-facing hardware,1-2022,40,2022-05-03,SEGUNDO PARCIAL(20),5.0,6.0
7e525650-84e5-487e-bf0a-e2e0495c6b46,7ecb5998-7ebd-426b-9b12-9711d890443b,027669SPE,Fundamental tangible utilization,1-2022,35,2022-06-15,PRIMER PARCIAL(20),4.0,5.0
7e525650-84e5-487e-bf0a-e2e0495c6b46,7ecb5998-7ebd-426b-9b12-9711d890443b,027669SPE,Fundamental tangible utilization,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),6.0,5.0
7e525650-84e5-487e-bf0a-e2e0495c6b46,7ecb5998-7ebd-426b-9b12-9711d890443b,027669SPE,Fundamental tangible utilization,1-2022,59,2022-07-22,INTEGRADOR(30),5.0,5.0
5b58e994-fc22-4f53-8a91-f833a6802eb3,c78af3b4-4574-4a82-8c41-45195ce43384,476124ZVP,Object-based leadingedge help-desk,1-2022,35,2022-06-15,PRIMER PARCIAL(20),7.0,8.0
5b58e994-fc22-4f53-8a91-f833a6802eb3,c78af3b4-4574-4a82-8c41-45195ce43384,476124ZVP,Object-based leadingedge help-desk,1-2022,35,2022-06-15,PRIMER PARCIAL(20),7.0,8.0
5b58e994-fc22-4f53-8a91-f833a6802eb3,c78af3b4-4574-4a82-8c41-45195ce43384,476124ZVP,Object-based leadingedge help-desk,1-2022,35,2022-06-15,PRIMER PARCIAL(20),7.0,8.0
5b58e994-fc22-4f53-8a91-f833a6802eb3,c78af3b4-4574-4a82-8c41-45195ce43384,476124ZVP,Object-based leadingedge help-desk,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),8.0,8.0
5b58e994-fc22-4f53-8a91-f833a6802eb3,c78af3b4-4574-4a82-8c41-45195ce43384,476124ZVP,Object-based leadingedge help-desk,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),8.0,8.0
9940480d-d189-451e-9f0a-5611020583a2,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,442882JXU,Customer-focused interactive success,1-2022,30,2022-05-12,PRIMER PARCIAL(20),9.0,9.0
9940480d-d189-451e-9f0a-5611020583a2,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,442882JXU,Customer-focused interactive success,1-2022,56,2022-07-14,SEGUNDO PARCIAL(20),8.0,9.0
67937540-ec86-459b-961b-78acd37b208e,e14f5a9d-992e-4d5f-b9e2-a0c723b4219b,619602FYL,Cloned radical algorithm,1-2022,31,2022-06-09,PRIMER PARCIAL(20),9.0,8.0
67937540-ec86-459b-961b-78acd37b208e,e14f5a9d-992e-4d5f-b9e2-a0c723b4219b,619602FYL,Cloned radical algorithm,1-2022,45,2022-07-01,SEGUNDO PARCIAL(20),6.0,8.0
93a04d02-3367-4d5d-b551-769bdab8b1a5,ac0e193f-48c6-429a-979a-1e4d7bf9565b,036577QDL,Operative mobile leverage,1-2022,34,2022-06-13,PRIMER PARCIAL(20),8.0,8.0
93a04d02-3367-4d5d-b551-769bdab8b1a5,ac0e193f-48c6-429a-979a-1e4d7bf9565b,036577QDL,Operative mobile leverage,1-2022,34,2022-06-13,PRIMER PARCIAL(20),8.0,8.0
93a04d02-3367-4d5d-b551-769bdab8b1a5,ac0e193f-48c6-429a-979a-1e4d7bf9565b,036577QDL,Operative mobile leverage,1-2022,50,2022-07-08,SEGUNDO PARCIAL(20),8.0,8.0
e6bdf236-8257-48f0-8926-0b80dd294bcc,d6c3b308-12c6-42e4-b544-4b0db85904e1,890926DQC,Multi-tiered tertiary array,1-2022,32,2022-06-10,PRIMER PARCIAL(20),6.0,6.0
e6bdf236-8257-48f0-8926-0b80dd294bcc,d6c3b308-12c6-42e4-b544-4b0db85904e1,890926DQC,Multi-tiered tertiary array,1-2022,48,2022-07-05,SEGUNDO PARCIAL(20),6.0,6.0
e6bdf236-8257-48f0-8926-0b80dd294bcc,e478f666-1e63-4b87-ac9f-efc2dcf90b5d,890926DQC,Enterprise-wide content-based project,1-2022,30,2022-06-07,PRIMER PARCIAL(20),6.0,7.0
e6bdf236-8257-48f0-8926-0b80dd294bcc,e478f666-1e63-4b87-ac9f-efc2dcf90b5d,890926DQC,Enterprise-wide content-based project,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),7.0,7.0
e6bdf236-8257-48f0-8926-0b80dd294bcc,c78af3b4-4574-4a82-8c41-45195ce43384,890926DQC,Object-based leadingedge help-desk,1-2022,36,2022-06-16,PRIMER PARCIAL(20),5.0,6.0
e6bdf236-8257-48f0-8926-0b80dd294bcc,c78af3b4-4574-4a82-8c41-45195ce43384,890926DQC,Object-based leadingedge help-desk,1-2022,50,2022-07-08,SEGUNDO PARCIAL(20),6.0,6.0
d55ff549-51b7-444c-b458-7e967afeae7e,c78af3b4-4574-4a82-8c41-45195ce43384,784133GZO,Object-based leadingedge help-desk,1-2022,32,2022-06-10,PRIMER PARCIAL(20),5.0,5.0
d55ff549-51b7-444c-b458-7e967afeae7e,c78af3b4-4574-4a82-8c41-45195ce43384,784133GZO,Object-based leadingedge help-desk,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),5.0,5.0
59aff6cc-d691-471d-8246-698708012769,580ecbf4-66cd-4da8-84ac-752d3cbbb8b3,251546WGF,Persevering multi-tasking orchestration,1-2022,25,2022-04-08,PRIMER PARCIAL(20),7.0,8.0
59aff6cc-d691-471d-8246-698708012769,580ecbf4-66cd-4da8-84ac-752d3cbbb8b3,251546WGF,Persevering multi-tasking orchestration,1-2022,42,2022-05-06,SEGUNDO PARCIAL(20),8.0,8.0
a90ca42e-8c1f-42ae-b253-0ee1ba48481f,c78af3b4-4574-4a82-8c41-45195ce43384,705027KZT,Object-based leadingedge help-desk,1-2022,32,2022-06-10,PRIMER PARCIAL(20),6.0,6.0
a90ca42e-8c1f-42ae-b253-0ee1ba48481f,c78af3b4-4574-4a82-8c41-45195ce43384,705027KZT,Object-based leadingedge help-desk,1-2022,49,2022-07-06,SEGUNDO PARCIAL(20),6.0,6.0
e92a10df-cd8c-4861-8722-ccbc3403ef7a,d6c3b308-12c6-42e4-b544-4b0db85904e1,684511QRR,Multi-tiered tertiary array,1-2022,35,2022-06-14,PRIMER PARCIAL(20),5.0,6.0
e92a10df-cd8c-4861-8722-ccbc3403ef7a,d6c3b308-12c6-42e4-b544-4b0db85904e1,684511QRR,Multi-tiered tertiary array,1-2022,53,2022-07-13,SEGUNDO PARCIAL(20),6.0,6.0
45185b62-e593-43cb-ace4-306b76a37087,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,175402ALO,Customer-focused interactive success,1-2022,30,2022-05-10,PRIMER PARCIAL(20),7.0,6.0
45185b62-e593-43cb-ace4-306b76a37087,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,175402ALO,Customer-focused interactive success,1-2022,53,2022-07-06,SEGUNDO PARCIAL(20),5.0,6.0
45b85fed-3d1c-427a-8f4e-7ab70cf429cb,05cdb0f2-3248-46ea-8457-5b4276e07c40,998596OKH,Implemented methodical function,1-2022,23,2022-05-27,PRIMER PARCIAL(20),9.0,9.0
45b85fed-3d1c-427a-8f4e-7ab70cf429cb,05cdb0f2-3248-46ea-8457-5b4276e07c40,998596OKH,Implemented methodical function,1-2022,23,2022-05-27,PRIMER PARCIAL(20),9.0,9.0
45b85fed-3d1c-427a-8f4e-7ab70cf429cb,05cdb0f2-3248-46ea-8457-5b4276e07c40,998596OKH,Implemented methodical function,1-2022,52,2022-07-12,SEGUNDO PARCIAL(20),9.0,9.0
45b85fed-3d1c-427a-8f4e-7ab70cf429cb,c78af3b4-4574-4a82-8c41-45195ce43384,998596OKH,Object-based leadingedge help-desk,1-2022,32,2022-06-10,PRIMER PARCIAL(20),9.0,10.0
45b85fed-3d1c-427a-8f4e-7ab70cf429cb,c78af3b4-4574-4a82-8c41-45195ce43384,998596OKH,Object-based leadingedge help-desk,1-2022,32,2022-06-10,PRIMER PARCIAL(20),9.0,10.0
45b85fed-3d1c-427a-8f4e-7ab70cf429cb,c78af3b4-4574-4a82-8c41-45195ce43384,998596OKH,Object-based leadingedge help-desk,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),10.0,10.0
a7edbe61-30e4-4a41-9095-ac4867ba30af,c78af3b4-4574-4a82-8c41-45195ce43384,652658GKA,Object-based leadingedge help-desk,1-2022,35,2022-06-15,PRIMER PARCIAL(20),6.0,2.0
a7edbe61-30e4-4a41-9095-ac4867ba30af,c78af3b4-4574-4a82-8c41-45195ce43384,652658GKA,Object-based leadingedge help-desk,1-2022,40,2022-06-23,SEGUNDO PARCIAL(20),4.0,2.0
a7edbe61-30e4-4a41-9095-ac4867ba30af,c78af3b4-4574-4a82-8c41-45195ce43384,652658GKA,Object-based leadingedge help-desk,1-2022,57,2022-07-19,INTEGRADOR(30),4.0,2.0
a7edbe61-30e4-4a41-9095-ac4867ba30af,c78af3b4-4574-4a82-8c41-45195ce43384,652658GKA,Object-based leadingedge help-desk,1-2022,57,2022-07-19,INTEGRADOR(30),4.0,2.0
a7edbe61-30e4-4a41-9095-ac4867ba30af,c78af3b4-4574-4a82-8c41-45195ce43384,652658GKA,Object-based leadingedge help-desk,1-2022,57,2022-07-19,INTEGRADOR(30),4.0,2.0
a7edbe61-30e4-4a41-9095-ac4867ba30af,c78af3b4-4574-4a82-8c41-45195ce43384,652658GKA,Object-based leadingedge help-desk,1-2022,57,2022-07-19,INTEGRADOR(30),4.0,2.0
83b8330e-1f60-46b5-a4a6-639435ea5465,4548a4eb-c727-4fe1-91ac-4498a8074e48,304621OUH,Visionary context-sensitive access,1-2022,32,2022-04-19,PRIMER PARCIAL(20),6.0,6.0
83b8330e-1f60-46b5-a4a6-639435ea5465,4548a4eb-c727-4fe1-91ac-4498a8074e48,304621OUH,Visionary context-sensitive access,1-2022,45,2022-05-10,SEGUNDO PARCIAL(20),6.0,6.0
83b8330e-1f60-46b5-a4a6-639435ea5465,4548a4eb-c727-4fe1-91ac-4498a8074e48,304621OUH,Visionary context-sensitive access,1-2022,45,2022-05-10,SEGUNDO PARCIAL(20),6.0,6.0
312ae65b-7a6b-4a36-9936-b3c4882d3389,2b274b15-83bb-4629-941e-fdc573af4e0b,476459UWG,Intuitive non-volatile ability,1-2022,18,2022-04-12,PRIMER PARCIAL(20),5.0,6.0
312ae65b-7a6b-4a36-9936-b3c4882d3389,2b274b15-83bb-4629-941e-fdc573af4e0b,476459UWG,Intuitive non-volatile ability,1-2022,43,2022-05-13,SEGUNDO PARCIAL(20),4.0,6.0
312ae65b-7a6b-4a36-9936-b3c4882d3389,2b274b15-83bb-4629-941e-fdc573af4e0b,476459UWG,Intuitive non-volatile ability,1-2022,43,2022-05-13,SEGUNDO PARCIAL(20),4.0,6.0
312ae65b-7a6b-4a36-9936-b3c4882d3389,2b274b15-83bb-4629-941e-fdc573af4e0b,476459UWG,Intuitive non-volatile ability,1-2022,43,2022-05-13,SEGUNDO PARCIAL(20),4.0,6.0
312ae65b-7a6b-4a36-9936-b3c4882d3389,2b274b15-83bb-4629-941e-fdc573af4e0b,476459UWG,Intuitive non-volatile ability,1-2022,48,2022-05-20,INTEGRADOR(30),6.0,6.0
8c0e9429-9f08-46c1-b3b1-965dcfdb7ac5,2b274b15-83bb-4629-941e-fdc573af4e0b,542664EYP,Intuitive non-volatile ability,1-2022,18,2022-04-11,PRIMER PARCIAL(20),9.0,8.0
8c0e9429-9f08-46c1-b3b1-965dcfdb7ac5,2b274b15-83bb-4629-941e-fdc573af4e0b,542664EYP,Intuitive non-volatile ability,1-2022,40,2022-05-10,SEGUNDO PARCIAL(20),7.0,8.0
17aa895c-3173-4db7-90eb-6a7549773700,0034afe6-e996-4c26-b0b9-24dbb9535465,128086IIH,Stand-alone upward-trending secured line,1-2022,36,2022-06-16,PRIMER PARCIAL(20),6.0,4.0
17aa895c-3173-4db7-90eb-6a7549773700,0034afe6-e996-4c26-b0b9-24dbb9535465,128086IIH,Stand-alone upward-trending secured line,1-2022,54,2022-07-14,SEGUNDO PARCIAL(20),6.0,4.0
17aa895c-3173-4db7-90eb-6a7549773700,0034afe6-e996-4c26-b0b9-24dbb9535465,128086IIH,Stand-alone upward-trending secured line,1-2022,58,2022-07-20,INTEGRADOR(30),6.0,4.0
a9da1a73-4ee2-4793-8f87-820c23a9c34c,2b274b15-83bb-4629-941e-fdc573af4e0b,855382XYM,Intuitive non-volatile ability,1-2022,25,2022-04-20,PRIMER PARCIAL(20),7.0,6.0
a9da1a73-4ee2-4793-8f87-820c23a9c34c,2b274b15-83bb-4629-941e-fdc573af4e0b,855382XYM,Intuitive non-volatile ability,1-2022,43,2022-05-13,SEGUNDO PARCIAL(20),5.0,6.0
ec3c8643-67d0-4a40-840f-dbf09010d5fb,0034afe6-e996-4c26-b0b9-24dbb9535465,203310VOC,Stand-alone upward-trending secured line,1-2022,31,2022-06-08,PRIMER PARCIAL(20),9.0,9.0
ec3c8643-67d0-4a40-840f-dbf09010d5fb,0034afe6-e996-4c26-b0b9-24dbb9535465,203310VOC,Stand-alone upward-trending secured line,1-2022,46,2022-07-02,SEGUNDO PARCIAL(20),8.0,9.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,45a0ccce-8b06-4c96-a9b0-1b8ea2abccd1,611116RYS,Advanced bandwidth-monitored software,1-2022,28,2022-05-06,PRIMER PARCIAL(20),8.0,8.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,45a0ccce-8b06-4c96-a9b0-1b8ea2abccd1,611116RYS,Advanced bandwidth-monitored software,1-2022,51,2022-06-24,SEGUNDO PARCIAL(20),5.0,8.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,45a0ccce-8b06-4c96-a9b0-1b8ea2abccd1,611116RYS,Advanced bandwidth-monitored software,1-2022,58,2022-07-08,RECUPERATORIO SEGUNDO PARCIAL(20),7.0,8.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,611116RYS,Re-contextualized foreground budgetary management,1-2022,31,2022-05-07,PRIMER PARCIAL(20),8.0,9.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,611116RYS,Re-contextualized foreground budgetary management,1-2022,52,2022-06-23,SEGUNDO PARCIAL(20),9.0,9.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,611116RYS,Re-contextualized foreground budgetary management,1-2022,52,2022-06-23,SEGUNDO PARCIAL(20),9.0,9.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,611116RYS,Re-contextualized foreground budgetary management,1-2022,52,2022-06-23,SEGUNDO PARCIAL(20),9.0,9.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,611116RYS,Re-contextualized foreground budgetary management,1-2022,52,2022-06-23,SEGUNDO PARCIAL(20),9.0,9.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,611116RYS,Re-contextualized foreground budgetary management,1-2022,52,2022-06-23,SEGUNDO PARCIAL(20),9.0,9.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,611116RYS,Re-contextualized foreground budgetary management,1-2022,52,2022-06-23,SEGUNDO PARCIAL(20),9.0,9.0
5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,611116RYS,Re-contextualized foreground budgetary management,1-2022,52,2022-06-23,SEGUNDO PARCIAL(20),9.0,9.0
71691b79-24ee-4994-b7ff-6fcf4d17384b,3735b857-c655-4726-a095-064c777ec217,417950NKU,Automated mission-critical frame,1-2022,28,2022-04-13,PRIMER PARCIAL(20),6.0,6.0
71691b79-24ee-4994-b7ff-6fcf4d17384b,3735b857-c655-4726-a095-064c777ec217,417950NKU,Automated mission-critical frame,1-2022,46,2022-05-12,SEGUNDO PARCIAL(20),6.0,6.0
ebfb6868-0ba2-42ae-be42-8e4d0ef9f786,0034afe6-e996-4c26-b0b9-24dbb9535465,120857JBA,Stand-alone upward-trending secured line,1-2022,46,2022-07-02,SEGUNDO PARCIAL(20),9.0,10.0
ebfb6868-0ba2-42ae-be42-8e4d0ef9f786,0034afe6-e996-4c26-b0b9-24dbb9535465,120857JBA,Stand-alone upward-trending secured line,1-2022,58,2022-07-20,RECUPERATORIO PRIMER PARCIAL(20),10.0,10.0
9b97f79f-d591-4cfb-8c9e-73f5385cdea2,c78af3b4-4574-4a82-8c41-45195ce43384,336144IMZ,Object-based leadingedge help-desk,1-2022,34,2022-06-14,PRIMER PARCIAL(20),5.0,6.0
9b97f79f-d591-4cfb-8c9e-73f5385cdea2,c78af3b4-4574-4a82-8c41-45195ce43384,336144IMZ,Object-based leadingedge help-desk,1-2022,48,2022-07-05,SEGUNDO PARCIAL(20),7.0,6.0
ef5e8886-dbf2-4223-8374-c393cf98421a,039c36a9-6864-46b5-9924-2984fd9549d0,335566WCS,Grass-roots maximized pricing structure,1-2022,34,2022-06-14,PRIMER PARCIAL(20),8.0,8.0
ef5e8886-dbf2-4223-8374-c393cf98421a,039c36a9-6864-46b5-9924-2984fd9549d0,335566WCS,Grass-roots maximized pricing structure,1-2022,52,2022-07-12,SEGUNDO PARCIAL(20),7.0,8.0
042dccfb-1131-464b-8463-122df6ca2475,c78af3b4-4574-4a82-8c41-45195ce43384,280250WKN,Object-based leadingedge help-desk,1-2022,32,2022-06-10,PRIMER PARCIAL(20),9.0,8.0
042dccfb-1131-464b-8463-122df6ca2475,c78af3b4-4574-4a82-8c41-45195ce43384,280250WKN,Object-based leadingedge help-desk,1-2022,49,2022-07-07,SEGUNDO PARCIAL(20),7.0,8.0
5ffb2518-9e10-4367-837a-09f22091434e,8e7dbd51-8e39-4024-9e2a-ea5dca1fd4ad,385790KOI,Ergonomic holistic methodology,1-2022,31,2022-06-15,PRIMER PARCIAL(20),7.0,8.0
5ffb2518-9e10-4367-837a-09f22091434e,8e7dbd51-8e39-4024-9e2a-ea5dca1fd4ad,385790KOI,Ergonomic holistic methodology,1-2022,31,2022-06-15,PRIMER PARCIAL(20),7.0,8.0
5ffb2518-9e10-4367-837a-09f22091434e,8e7dbd51-8e39-4024-9e2a-ea5dca1fd4ad,385790KOI,Ergonomic holistic methodology,1-2022,43,2022-07-01,SEGUNDO PARCIAL(20),8.0,8.0
8d232843-6f0d-46b3-b74a-85e6e2b24156,acaacd7c-746a-437b-9723-b55cd380da76,954742RQZ,Streamlined optimal software,1-2022,32,2022-06-10,PRIMER PARCIAL(20),7.0,7.0
8d232843-6f0d-46b3-b74a-85e6e2b24156,acaacd7c-746a-437b-9723-b55cd380da76,954742RQZ,Streamlined optimal software,1-2022,50,2022-07-08,SEGUNDO PARCIAL(20),6.0,7.0
2d6bcd04-4033-44fe-a631-582cacef5638,3fab895d-e5a0-460b-be1c-eb8b4526fc6e,444968VNJ,Quality-focused systemic software,1-2022,27,2022-06-03,PRIMER PARCIAL(20),8.0,7.0
2d6bcd04-4033-44fe-a631-582cacef5638,3fab895d-e5a0-460b-be1c-eb8b4526fc6e,444968VNJ,Quality-focused systemic software,1-2022,50,2022-07-08,SEGUNDO PARCIAL(20),6.0,7.0
2d6bcd04-4033-44fe-a631-582cacef5638,3fab895d-e5a0-460b-be1c-eb8b4526fc6e,444968VNJ,Quality-focused systemic software,1-2022,50,2022-07-08,SEGUNDO PARCIAL(20),6.0,7.0
04ad5b31-4753-4c60-b413-38541c305811,af630619-d048-463a-a62c-5764f36ae1d3,666995XWH,Future-proofed zero tolerance ability,1-2022,28,2022-05-06,PRIMER PARCIAL(20),10.0,9.0
04ad5b31-4753-4c60-b413-38541c305811,af630619-d048-463a-a62c-5764f36ae1d3,666995XWH,Future-proofed zero tolerance ability,1-2022,53,2022-07-08,SEGUNDO PARCIAL(20),10.0,9.0
43f2c0ac-5fbd-438d-a50f-0d70da9876f4,ded6b25d-69f4-48fe-bd87-f8b97c77ec83,511615ZZS,Universal coherent access,1-2022,27,2022-04-11,PRIMER PARCIAL(20),9.0,9.0
43f2c0ac-5fbd-438d-a50f-0d70da9876f4,ded6b25d-69f4-48fe-bd87-f8b97c77ec83,511615ZZS,Universal coherent access,1-2022,37,2022-04-28,SEGUNDO PARCIAL(20),9.0,9.0
43f2c0ac-5fbd-438d-a50f-0d70da9876f4,dfbd357a-1530-4083-8622-858bfed031d0,511615ZZS,Polarized tertiary throughput,1-2022,34,2022-06-14,PRIMER PARCIAL(20),10.0,10.0
43f2c0ac-5fbd-438d-a50f-0d70da9876f4,dfbd357a-1530-4083-8622-858bfed031d0,511615ZZS,Polarized tertiary throughput,1-2022,34,2022-06-14,PRIMER PARCIAL(20),10.0,10.0
43f2c0ac-5fbd-438d-a50f-0d70da9876f4,dfbd357a-1530-4083-8622-858bfed031d0,511615ZZS,Polarized tertiary throughput,1-2022,34,2022-06-14,PRIMER PARCIAL(20),10.0,10.0
43f2c0ac-5fbd-438d-a50f-0d70da9876f4,dfbd357a-1530-4083-8622-858bfed031d0,511615ZZS,Polarized tertiary throughput,1-2022,34,2022-06-14,PRIMER PARCIAL(20),10.0,10.0
43f2c0ac-5fbd-438d-a50f-0d70da9876f4,dfbd357a-1530-4083-8622-858bfed031d0,511615ZZS,Polarized tertiary throughput,1-2022,44,2022-06-29,SEGUNDO PARCIAL(20),10.0,10.0
ef290964-32df-4d34-a805-19c6d992cab6,26d69fa4-ad05-4e91-9bba-c617e74e96f7,558410QZZ,Cross-platform asynchronous time-frame,1-2022,26,2022-04-09,PRIMER PARCIAL(20),9.0,9.0
ef290964-32df-4d34-a805-19c6d992cab6,26d69fa4-ad05-4e91-9bba-c617e74e96f7,558410QZZ,Cross-platform asynchronous time-frame,1-2022,43,2022-05-07,SEGUNDO PARCIAL(20),8.0,9.0
071bf0e1-6c2e-4cee-822c-cd4dcd7ddac6,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,524863TPK,Face-to-face regional concept,1-2022,34,2022-06-13,PRIMER PARCIAL(20),9.0,10.0
071bf0e1-6c2e-4cee-822c-cd4dcd7ddac6,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,524863TPK,Face-to-face regional concept,1-2022,43,2022-06-28,SEGUNDO PARCIAL(20),10.0,10.0
071bf0e1-6c2e-4cee-822c-cd4dcd7ddac6,7a93bb16-0a9a-4a2a-96dc-ab4f5a3c8d57,524863TPK,Digitized mobile intranet,1-2022,36,2022-06-16,PRIMER PARCIAL(20),8.0,8.0
071bf0e1-6c2e-4cee-822c-cd4dcd7ddac6,7a93bb16-0a9a-4a2a-96dc-ab4f5a3c8d57,524863TPK,Digitized mobile intranet,1-2022,48,2022-07-05,SEGUNDO PARCIAL(20),8.0,8.0
fe50e90a-b0af-4d82-b982-5a7790c3c72e,9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d,338047HVP,Face-to-face incremental instruction set,1-2022,32,2022-05-17,PRIMER PARCIAL(20),8.0,9.0
fe50e90a-b0af-4d82-b982-5a7790c3c72e,9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d,338047HVP,Face-to-face incremental instruction set,1-2022,57,2022-07-18,RECUPERATORIO SEGUNDO PARCIAL(20),9.0,9.0
fe50e90a-b0af-4d82-b982-5a7790c3c72e,6add6ede-fc78-47b8-a880-3b623f58cf63,338047HVP,Automated maximized model,1-2022,28,2022-05-06,PRIMER PARCIAL(20),10.0,10.0
fe50e90a-b0af-4d82-b982-5a7790c3c72e,6add6ede-fc78-47b8-a880-3b623f58cf63,338047HVP,Automated maximized model,1-2022,48,2022-06-24,SEGUNDO PARCIAL(20),9.0,10.0
9023c362-dfc2-4acf-8523-b010680bf4cb,68005d22-90dc-42f6-b90a-409714481cbc,819603IGP,Total radical adapter,1-2022,51,2022-05-20,INTEGRADOR(30),6.0,5.0
8241c986-f4d2-4399-9fc6-08668b9d1d09,317bf130-8316-4f96-bfdc-afec3ef5aa70,119614ABX,Distributed holistic help-desk,1-2022,41,2022-06-25,PRIMER PARCIAL(20),6.0,7.0
8241c986-f4d2-4399-9fc6-08668b9d1d09,317bf130-8316-4f96-bfdc-afec3ef5aa70,119614ABX,Distributed holistic help-desk,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),8.0,7.0
8241c986-f4d2-4399-9fc6-08668b9d1d09,317bf130-8316-4f96-bfdc-afec3ef5aa70,119614ABX,Distributed holistic help-desk,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),8.0,7.0
665033fd-562e-4ab6-b5c1-d7eda613b5c9,6e241b74-3631-4239-9ac4-3e35896c76b9,352820UGQ,Innovative actuating task-force,1-2022,45,2022-05-10,SEGUNDO PARCIAL(20),5.0,3.0
